community	replicate	dilution_factor	wavelength	absorbance
10100000	R3	0.25	535	1.0686
10100000	R3	0.25	540	1.0586
10100000	R3	0.25	545	1.0514
10100000	R3	0.25	550	1.0469
10100000	R3	0.25	555	1.0389
10100000	R3	0.25	560	1.0303
10100000	R3	0.25	565	1.0218
10100000	R3	0.25	570	1.0144
10100000	R3	0.25	575	1.0067
10100000	R3	0.25	580	1.0005
10100000	R3	0.25	585	0.9953
10100000	R3	0.25	590	0.9894
10100000	R3	0.25	595	0.9836
10100000	R3	0.25	600	0.9788
10100000	R3	0.25	605	0.9747
10100000	R3	0.25	610	0.9704
10100000	R3	0.25	615	0.9657
10100000	R3	0.25	620	0.9618
10100000	R3	0.25	625	0.9571
10100000	R3	0.25	630	0.9523
10100000	R3	0.25	635	0.949
10100000	R3	0.25	640	0.9445
10100000	R3	0.25	645	0.939
10100000	R3	0.25	650	0.9345
10100000	R3	0.25	655	0.9295
10100000	R3	0.25	660	0.9245
10100000	R3	0.25	665	0.9187
10100000	R3	0.25	670	0.9132
10100000	R3	0.25	675	0.9074
10100000	R3	0.25	680	0.902
10100000	R3	0.25	685	0.8955
10100000	R3	0.25	690	0.8883
10100000	R3	0.25	695	0.8817
10100000	R3	0.25	700	0.8748
10100000	R3	0.25	705	0.8681
10100000	R3	0.25	710	0.8614
10100000	R3	0.25	715	0.8536
10100000	R3	0.25	720	0.8451
10100000	R3	0.25	725	0.837
10100000	R3	0.25	730	0.829
10100000	R3	0.25	735	0.8209
10100000	R3	0.25	740	0.8129
10100000	R3	0.25	745	0.8037
10100000	R3	0.25	750	0.7948
10100000	R3	0.25	755	0.7862
10100000	R3	0.25	760	0.7792
10100000	R3	0.25	765	0.7698
10100000	R3	0.25	770	0.7596
10100000	R3	0.25	775	0.7513
10100000	R3	0.25	780	0.7418
10100001	R3	0.0025	380	2.6803
10100001	R3	0.0025	385	2.5685
10100001	R3	0.0025	390	2.4434
10100001	R3	0.0025	395	2.3184
10100001	R3	0.0025	400	2.2122
10100001	R3	0.0025	405	2.1236
10100001	R3	0.0025	410	2.0304
10100001	R3	0.0025	415	1.9444
10100001	R3	0.0025	420	1.857
10100001	R3	0.0025	425	1.7811
10100001	R3	0.0025	430	1.7043
10100001	R3	0.0025	435	1.6325
10100001	R3	0.0025	440	1.5755
10100001	R3	0.0025	445	1.5224
10100001	R3	0.0025	450	1.476
10100001	R3	0.0025	455	1.4381
10100001	R3	0.0025	460	1.4055
10100001	R3	0.0025	465	1.3754
10100001	R3	0.0025	470	1.3494
10100001	R3	0.0025	475	1.3279
10100001	R3	0.0025	480	1.3076
10100001	R3	0.0025	485	1.2887
10100001	R3	0.0025	490	1.269
10100001	R3	0.0025	495	1.2523
10100001	R3	0.0025	500	1.237
10100001	R3	0.0025	505	1.2225
10100001	R3	0.0025	510	1.2107
10100001	R3	0.0025	515	1.1993
10100001	R3	0.0025	520	1.191
10100001	R3	0.0025	525	1.1807
10100001	R3	0.0025	530	1.1707
10100001	R3	0.0025	535	1.1603
10100001	R3	0.0025	540	1.1484
10100001	R3	0.0025	545	1.1405
10100001	R3	0.0025	550	1.1348
10100001	R3	0.0025	555	1.1249
10100001	R3	0.0025	560	1.1133
10100001	R3	0.0025	565	1.1011
10100001	R3	0.0025	570	1.0907
10100001	R3	0.0025	575	1.0807
10100001	R3	0.0025	580	1.0706
10100001	R3	0.0025	585	1.0623
10100001	R3	0.0025	590	1.0534
10100001	R3	0.0025	595	1.0443
10100001	R3	0.0025	600	1.0353
10100001	R3	0.0025	605	1.0279
10100001	R3	0.0025	610	1.0197
10100001	R3	0.0025	615	1.0108
10100001	R3	0.0025	620	1.0041
10100001	R3	0.0025	625	0.9951
10100001	R3	0.0025	630	0.9879
10100001	R3	0.0025	635	0.9788
10100001	R3	0.0025	640	0.9715
10100001	R3	0.0025	645	0.9633
10100001	R3	0.0025	650	0.955
10100001	R3	0.0025	655	0.9462
10100001	R3	0.0025	660	0.9391
10100001	R3	0.0025	665	0.9303
10100001	R3	0.0025	670	0.9217
10100001	R3	0.0025	675	0.9139
10100001	R3	0.0025	680	0.9059
10100001	R3	0.0025	685	0.8983
10100001	R3	0.0025	690	0.8894
10100001	R3	0.0025	695	0.8798
10100001	R3	0.0025	700	0.8722
10100001	R3	0.0025	705	0.8641
10100001	R3	0.0025	710	0.8565
10100001	R3	0.0025	715	0.8475
10100001	R3	0.0025	720	0.8396
10100001	R3	0.0025	725	0.83
10100001	R3	0.0025	730	0.8227
10100001	R3	0.0025	735	0.8148
10100001	R3	0.0025	740	0.8066
10100001	R3	0.0025	745	0.7986
10100001	R3	0.0025	750	0.7893
10100001	R3	0.0025	755	0.7816
10100001	R3	0.0025	760	0.7739
10100001	R3	0.0025	765	0.7659
10100001	R3	0.0025	770	0.7552
10100001	R3	0.0025	775	0.7486
10100001	R3	0.0025	780	0.742
10100001	R3	0.025	380	2.7889
10100001	R3	0.025	385	2.6869
10100001	R3	0.025	390	2.5894
10100001	R3	0.025	395	2.4597
10100001	R3	0.025	400	2.3634
10100001	R3	0.025	405	2.2791
10100001	R3	0.025	410	2.1955
10100001	R3	0.025	415	2.1116
10100001	R3	0.025	420	2.0301
10100001	R3	0.025	425	1.9547
10100001	R3	0.025	430	1.8773
10100001	R3	0.025	435	1.8013
10100001	R3	0.025	440	1.7405
10100001	R3	0.025	445	1.6837
10100001	R3	0.025	450	1.6327
10100001	R3	0.025	455	1.5912
10100001	R3	0.025	460	1.5566
10100001	R3	0.025	465	1.5255
10100001	R3	0.025	470	1.4981
10100001	R3	0.025	475	1.4764
10100001	R3	0.025	480	1.4557
10100001	R3	0.025	485	1.4368
10100001	R3	0.025	490	1.4174
10100001	R3	0.025	495	1.4021
10100001	R3	0.025	500	1.3866
10100001	R3	0.025	505	1.3723
10100001	R3	0.025	510	1.3602
10100001	R3	0.025	515	1.3503
10100001	R3	0.025	520	1.3411
10100001	R3	0.025	525	1.3319
10100001	R3	0.025	530	1.3227
10100001	R3	0.025	535	1.3121
10100001	R3	0.025	540	1.3002
10100001	R3	0.025	545	1.2921
10100001	R3	0.025	550	1.2877
10100001	R3	0.025	555	1.2783
10100001	R3	0.025	560	1.267
10100001	R3	0.025	565	1.2553
10100001	R3	0.025	570	1.2445
10100001	R3	0.025	575	1.2362
10100001	R3	0.025	580	1.227
10100001	R3	0.025	585	1.218
10100001	R3	0.025	590	1.2099
10100001	R3	0.025	595	1.2026
10100001	R3	0.025	600	1.1939
10100001	R3	0.025	605	1.1867
10100001	R3	0.025	610	1.1787
10100001	R3	0.025	615	1.1708
10100001	R3	0.025	620	1.1637
10100001	R3	0.025	625	1.157
10100001	R3	0.025	630	1.1503
10100001	R3	0.025	635	1.1422
10100001	R3	0.025	640	1.1352
10100001	R3	0.025	645	1.1271
10100001	R3	0.025	650	1.1197
10100001	R3	0.025	655	1.1115
10100001	R3	0.025	660	1.1053
10100001	R3	0.025	665	1.097
10100001	R3	0.025	670	1.089
10100001	R3	0.025	675	1.0803
10100001	R3	0.025	680	1.0731
10100001	R3	0.025	685	1.0644
10100001	R3	0.025	690	1.0569
10100001	R3	0.025	695	1.0467
10100001	R3	0.025	700	1.0396
10100001	R3	0.025	705	1.0318
10100001	R3	0.025	710	1.0249
10100001	R3	0.025	715	1.0163
10100001	R3	0.025	720	1.0066
10100001	R3	0.025	725	0.9968
10100001	R3	0.025	730	0.9889
10100001	R3	0.025	735	0.9815
10100001	R3	0.025	740	0.9725
10100001	R3	0.025	745	0.964
10100001	R3	0.025	750	0.9551
10100001	R3	0.025	755	0.9461
10100001	R3	0.025	760	0.9377
10100001	R3	0.025	765	0.9294
10100001	R3	0.025	770	0.9191
10100001	R3	0.025	775	0.9096
10100001	R3	0.025	780	0.9023
10100001	R3	0.25	380	2.7298
10100001	R3	0.25	385	2.5981
10100001	R3	0.25	390	2.4551
10100001	R3	0.25	395	2.301
10100001	R3	0.25	400	2.1894
10100001	R3	0.25	405	2.1015
10100001	R3	0.25	410	2.0103
10100001	R3	0.25	415	1.9166
10100001	R3	0.25	420	1.8261
10100001	R3	0.25	425	1.7481
10100001	R3	0.25	430	1.6709
10100001	R3	0.25	435	1.5945
10100001	R3	0.25	440	1.5311
10100001	R3	0.25	445	1.4696
10100001	R3	0.25	450	1.4138
10100001	R3	0.25	455	1.3685
10100001	R3	0.25	460	1.3307
10100001	R3	0.25	465	1.2977
10100001	R3	0.25	470	1.2699
10100001	R3	0.25	475	1.2475
10100001	R3	0.25	480	1.2271
10100001	R3	0.25	485	1.2075
10100001	R3	0.25	490	1.1888
10100001	R3	0.25	495	1.1725
10100001	R3	0.25	500	1.1579
10100001	R3	0.25	505	1.1436
10100001	R3	0.25	510	1.1323
10100001	R3	0.25	515	1.1217
10100001	R3	0.25	520	1.1136
10100001	R3	0.25	525	1.1045
10100001	R3	0.25	530	1.0953
10100001	R3	0.25	535	1.0867
10100001	R3	0.25	540	1.0775
10100001	R3	0.25	545	1.07
10100001	R3	0.25	550	1.066
10100001	R3	0.25	555	1.0582
10100001	R3	0.25	560	1.0497
10100001	R3	0.25	565	1.0407
10100001	R3	0.25	570	1.0332
10100001	R3	0.25	575	1.0266
10100001	R3	0.25	580	1.0214
10100001	R3	0.25	585	1.0152
10100001	R3	0.25	590	1.0091
10100001	R3	0.25	595	1.0041
10100001	R3	0.25	600	0.9997
10100001	R3	0.25	605	0.9953
10100001	R3	0.25	610	0.9908
10100001	R3	0.25	615	0.9862
10100001	R3	0.25	620	0.9816
10100001	R3	0.25	625	0.9772
10100001	R3	0.25	630	0.9726
10100001	R3	0.25	635	0.9678
10100001	R3	0.25	640	0.9636
10100001	R3	0.25	645	0.9579
10100001	R3	0.25	650	0.9544
10100001	R3	0.25	655	0.948
10100001	R3	0.25	660	0.942
10100001	R3	0.25	665	0.9364
10100001	R3	0.25	670	0.9303
10100001	R3	0.25	675	0.9237
10100001	R3	0.25	680	0.9163
10100001	R3	0.25	685	0.9099
10100001	R3	0.25	690	0.9027
10100001	R3	0.25	695	0.8936
10100001	R3	0.25	700	0.8851
10100001	R3	0.25	705	0.8767
10100001	R3	0.25	710	0.8681
10100001	R3	0.25	715	0.8596
10100001	R3	0.25	720	0.8496
10100001	R3	0.25	725	0.8401
10100001	R3	0.25	730	0.8313
10100001	R3	0.25	735	0.8206
10100001	R3	0.25	740	0.8112
10100001	R3	0.25	745	0.8017
10100001	R3	0.25	750	0.7914
10100001	R3	0.25	755	0.7809
10100001	R3	0.25	760	0.7698
10100001	R3	0.25	765	0.7586
10100001	R3	0.25	770	0.7487
10100001	R3	0.25	775	0.737
10100001	R3	0.25	780	0.7269
10100010	R3	0.0025	380	2.6521
10100010	R3	0.0025	385	2.5393
10100010	R3	0.0025	390	2.418
10100010	R3	0.0025	395	2.3031
10100010	R3	0.0025	400	2.2088
10100010	R3	0.0025	405	2.1317
10100010	R3	0.0025	410	2.0448
10100010	R3	0.0025	415	1.9569
10100010	R3	0.0025	420	1.8754
10100010	R3	0.0025	425	1.8022
10100010	R3	0.0025	430	1.7249
10100010	R3	0.0025	435	1.6441
10100010	R3	0.0025	440	1.5756
10100010	R3	0.0025	445	1.5042
10100010	R3	0.0025	450	1.4425
10100010	R3	0.0025	455	1.3931
10100010	R3	0.0025	460	1.3534
10100010	R3	0.0025	465	1.318
10100010	R3	0.0025	470	1.2898
10100010	R3	0.0025	475	1.2668
10100010	R3	0.0025	480	1.2463
10100010	R3	0.0025	485	1.2257
10100010	R3	0.0025	490	1.2071
10100010	R3	0.0025	495	1.1905
10100010	R3	0.0025	500	1.1757
10100010	R3	0.0025	505	1.1609
10100010	R3	0.0025	510	1.1489
10100010	R3	0.0025	515	1.1379
10100010	R3	0.0025	520	1.128
10100010	R3	0.0025	525	1.1183
10100010	R3	0.0025	530	1.1073
10100010	R3	0.0025	535	1.0975
10100010	R3	0.0025	540	1.087
10100010	R3	0.0025	545	1.0773
10100010	R3	0.0025	550	1.0702
10100010	R3	0.0025	555	1.061
10100010	R3	0.0025	560	1.0506
10100010	R3	0.0025	565	1.0393
10100010	R3	0.0025	570	1.0289
10100010	R3	0.0025	575	1.0199
10100010	R3	0.0025	580	1.0111
10100010	R3	0.0025	585	1.0034
10100010	R3	0.0025	590	0.995
10100010	R3	0.0025	595	0.9868
10100010	R3	0.0025	600	0.978
10100010	R3	0.0025	605	0.9712
10100010	R3	0.0025	610	0.9638
10100010	R3	0.0025	615	0.9563
10100010	R3	0.0025	620	0.95
10100010	R3	0.0025	625	0.9427
10100010	R3	0.0025	630	0.9358
10100010	R3	0.0025	635	0.929
10100010	R3	0.0025	640	0.9224
10100010	R3	0.0025	645	0.9147
10100010	R3	0.0025	650	0.9076
10100010	R3	0.0025	655	0.8998
10100010	R3	0.0025	660	0.8929
10100010	R3	0.0025	665	0.8861
10100010	R3	0.0025	670	0.8789
10100010	R3	0.0025	675	0.8728
10100010	R3	0.0025	680	0.8653
10100010	R3	0.0025	685	0.8579
10100010	R3	0.0025	690	0.8505
10100010	R3	0.0025	695	0.8426
10100010	R3	0.0025	700	0.8349
10100010	R3	0.0025	705	0.8283
10100010	R3	0.0025	710	0.8214
10100010	R3	0.0025	715	0.8142
10100010	R3	0.0025	720	0.8077
10100010	R3	0.0025	725	0.7998
10100010	R3	0.0025	730	0.7927
10100010	R3	0.0025	735	0.7849
10100010	R3	0.0025	740	0.778
10100010	R3	0.0025	745	0.7698
10100010	R3	0.0025	750	0.7624
10100010	R3	0.0025	755	0.7561
10100010	R3	0.0025	760	0.7482
10100010	R3	0.0025	765	0.7407
10100010	R3	0.0025	770	0.7332
10100010	R3	0.0025	775	0.7268
10100010	R3	0.0025	780	0.7197
10100010	R3	0.025	380	2.7839
10100010	R3	0.025	385	2.7154
10100010	R3	0.025	390	2.5939
10100010	R3	0.025	395	2.4746
10100010	R3	0.025	400	2.3936
10100010	R3	0.025	405	2.3101
10100010	R3	0.025	410	2.2325
10100010	R3	0.025	415	2.1459
10100010	R3	0.025	420	2.0671
10100010	R3	0.025	425	1.9949
10100010	R3	0.025	430	1.9144
10100010	R3	0.025	435	1.8314
10100010	R3	0.025	440	1.7588
10100010	R3	0.025	445	1.6852
10100010	R3	0.025	450	1.6176
10100010	R3	0.025	455	1.5663
10100010	R3	0.025	460	1.5245
10100010	R3	0.025	465	1.4868
10100010	R3	0.025	470	1.4564
10100010	R3	0.025	475	1.4323
10100010	R3	0.025	480	1.411
10100010	R3	0.025	485	1.3896
10100010	R3	0.025	490	1.3696
10100010	R3	0.025	495	1.3527
10100010	R3	0.025	500	1.3363
10100010	R3	0.025	505	1.3215
10100010	R3	0.025	510	1.3078
10100010	R3	0.025	515	1.2964
10100010	R3	0.025	520	1.2855
10100010	R3	0.025	525	1.2751
10100010	R3	0.025	530	1.2639
10100010	R3	0.025	535	1.2528
10100010	R3	0.025	540	1.2411
10100010	R3	0.025	545	1.2311
10100010	R3	0.025	550	1.2251
10100010	R3	0.025	555	1.214
10100010	R3	0.025	560	1.2029
10100010	R3	0.025	565	1.1909
10100010	R3	0.025	570	1.1801
10100010	R3	0.025	575	1.1698
10100010	R3	0.025	580	1.1607
10100010	R3	0.025	585	1.1528
10100010	R3	0.025	590	1.1437
10100010	R3	0.025	595	1.1348
10100010	R3	0.025	600	1.1267
10100010	R3	0.025	605	1.1184
10100010	R3	0.025	610	1.1101
10100010	R3	0.025	615	1.1013
10100010	R3	0.025	620	1.0948
10100010	R3	0.025	625	1.0879
10100010	R3	0.025	630	1.0805
10100010	R3	0.025	635	1.0725
10100010	R3	0.025	640	1.066
10100010	R3	0.025	645	1.0582
10100010	R3	0.025	650	1.0508
10100010	R3	0.025	655	1.0424
10100010	R3	0.025	660	1.0352
10100010	R3	0.025	665	1.0272
10100010	R3	0.025	670	1.0195
10100010	R3	0.025	675	1.0123
10100010	R3	0.025	680	1.0033
10100010	R3	0.025	685	0.9963
10100010	R3	0.025	690	0.9887
10100010	R3	0.025	695	0.9793
10100010	R3	0.025	700	0.9717
10100010	R3	0.025	705	0.9634
10100010	R3	0.025	710	0.9569
10100010	R3	0.025	715	0.9489
10100010	R3	0.025	720	0.9405
10100010	R3	0.025	725	0.9312
10100010	R3	0.025	730	0.9243
10100010	R3	0.025	735	0.9175
10100010	R3	0.025	740	0.9078
10100010	R3	0.025	745	0.9007
10100010	R3	0.025	750	0.8914
10100010	R3	0.025	755	0.8831
10100010	R3	0.025	760	0.8758
10100010	R3	0.025	765	0.8676
10100010	R3	0.025	770	0.8587
10100010	R3	0.025	775	0.849
10100010	R3	0.025	780	0.8411
10100010	R3	0.25	380	2.4301
10100010	R3	0.25	385	2.3047
10100010	R3	0.25	390	2.1908
10100010	R3	0.25	395	2.0897
10100010	R3	0.25	400	2.0154
10100010	R3	0.25	405	1.9537
10100010	R3	0.25	410	1.8804
10100010	R3	0.25	415	1.8007
10100010	R3	0.25	420	1.7198
10100010	R3	0.25	425	1.6503
10100010	R3	0.25	430	1.5736
10100010	R3	0.25	435	1.489
10100010	R3	0.25	440	1.4111
10100010	R3	0.25	445	1.3275
10100010	R3	0.25	450	1.2503
10100010	R3	0.25	455	1.1917
10100010	R3	0.25	460	1.1454
10100010	R3	0.25	465	1.1068
10100010	R3	0.25	470	1.077
10100010	R3	0.25	475	1.0544
10100010	R3	0.25	480	1.0341
10100010	R3	0.25	485	1.0156
10100010	R3	0.25	490	0.9967
10100010	R3	0.25	495	0.9807
10100010	R3	0.25	500	0.9667
10100010	R3	0.25	505	0.9524
10100010	R3	0.25	510	0.9409
10100010	R3	0.25	515	0.9307
10100010	R3	0.25	520	0.9224
10100010	R3	0.25	525	0.9129
10100010	R3	0.25	530	0.9049
10100010	R3	0.25	535	0.8963
10100010	R3	0.25	540	0.8863
10100010	R3	0.25	545	0.8791
10100010	R3	0.25	550	0.8735
10100010	R3	0.25	555	0.8661
10100010	R3	0.25	560	0.8581
10100010	R3	0.25	565	0.8486
10100010	R3	0.25	570	0.8417
10100010	R3	0.25	575	0.835
10100010	R3	0.25	580	0.8285
10100010	R3	0.25	585	0.8227
10100010	R3	0.25	590	0.8159
10100010	R3	0.25	595	0.8101
10100010	R3	0.25	600	0.8053
10100010	R3	0.25	605	0.8003
10100010	R3	0.25	610	0.7953
10100010	R3	0.25	615	0.7897
10100010	R3	0.25	620	0.7861
10100010	R3	0.25	625	0.7808
10100010	R3	0.25	630	0.776
10100010	R3	0.25	635	0.7714
10100010	R3	0.25	640	0.7667
10100010	R3	0.25	645	0.7602
10100010	R3	0.25	650	0.7566
10100010	R3	0.25	655	0.7513
10100010	R3	0.25	660	0.7457
10100010	R3	0.25	665	0.7399
10100010	R3	0.25	670	0.7344
10100010	R3	0.25	675	0.7292
10100010	R3	0.25	680	0.7235
10100010	R3	0.25	685	0.7176
10100010	R3	0.25	690	0.7105
10100010	R3	0.25	695	0.7041
10100010	R3	0.25	700	0.6974
10100010	R3	0.25	705	0.6918
10100010	R3	0.25	710	0.6854
10100010	R3	0.25	715	0.6781
10100010	R3	0.25	720	0.6715
10100010	R3	0.25	725	0.6641
10100010	R3	0.25	730	0.6573
10100010	R3	0.25	735	0.6504
10100010	R3	0.25	740	0.6434
10100010	R3	0.25	745	0.6363
10100010	R3	0.25	750	0.6302
10100010	R3	0.25	755	0.6212
10100010	R3	0.25	760	0.6144
10100010	R3	0.25	765	0.6062
10100010	R3	0.25	770	0.5996
10100010	R3	0.25	775	0.592
10100010	R3	0.25	780	0.5848
10100011	R3	0.0025	380	2.6732
10100011	R3	0.0025	385	2.5558
10100011	R3	0.0025	390	2.4378
10100011	R3	0.0025	395	2.306
10100011	R3	0.0025	400	2.1984
10100011	R3	0.0025	405	2.1123
10100011	R3	0.0025	410	2.026
10100011	R3	0.0025	415	1.9432
10100011	R3	0.0025	420	1.8607
10100011	R3	0.0025	425	1.7887
10100011	R3	0.0025	430	1.715
10100011	R3	0.0025	435	1.6453
10100011	R3	0.0025	440	1.5905
10100011	R3	0.0025	445	1.5391
10100011	R3	0.0025	450	1.4935
10100011	R3	0.0025	455	1.4571
10100011	R3	0.0025	460	1.4257
10100011	R3	0.0025	465	1.3958
10100011	R3	0.0025	470	1.3708
10100011	R3	0.0025	475	1.349
10100011	R3	0.0025	480	1.3298
10100011	R3	0.0025	485	1.3103
10100011	R3	0.0025	490	1.2911
10100011	R3	0.0025	495	1.2744
10100011	R3	0.0025	500	1.2591
10100011	R3	0.0025	505	1.2448
10100011	R3	0.0025	510	1.2327
10100011	R3	0.0025	515	1.2216
10100011	R3	0.0025	520	1.2118
10100011	R3	0.0025	525	1.2018
10100011	R3	0.0025	530	1.1914
10100011	R3	0.0025	535	1.1805
10100011	R3	0.0025	540	1.1692
10100011	R3	0.0025	545	1.1604
10100011	R3	0.0025	550	1.1548
10100011	R3	0.0025	555	1.144
10100011	R3	0.0025	560	1.133
10100011	R3	0.0025	565	1.1215
10100011	R3	0.0025	570	1.1105
10100011	R3	0.0025	575	1.1015
10100011	R3	0.0025	580	1.0917
10100011	R3	0.0025	585	1.0828
10100011	R3	0.0025	590	1.0747
10100011	R3	0.0025	595	1.0658
10100011	R3	0.0025	600	1.0568
10100011	R3	0.0025	605	1.0495
10100011	R3	0.0025	610	1.0407
10100011	R3	0.0025	615	1.0322
10100011	R3	0.0025	620	1.0261
10100011	R3	0.0025	625	1.0179
10100011	R3	0.0025	630	1.0101
10100011	R3	0.0025	635	1.0024
10100011	R3	0.0025	640	0.9948
10100011	R3	0.0025	645	0.9862
10100011	R3	0.0025	650	0.9786
10100011	R3	0.0025	655	0.9699
10100011	R3	0.0025	660	0.9635
10100011	R3	0.0025	665	0.9552
10100011	R3	0.0025	670	0.9462
10100011	R3	0.0025	675	0.9393
10100011	R3	0.0025	680	0.9301
10100011	R3	0.0025	685	0.9233
10100011	R3	0.0025	690	0.915
10100011	R3	0.0025	695	0.9054
10100011	R3	0.0025	700	0.8974
10100011	R3	0.0025	705	0.889
10100011	R3	0.0025	710	0.8819
10100011	R3	0.0025	715	0.8732
10100011	R3	0.0025	720	0.8654
10100011	R3	0.0025	725	0.8573
10100011	R3	0.0025	730	0.849
10100011	R3	0.0025	735	0.8406
10100011	R3	0.0025	740	0.8324
10100011	R3	0.0025	745	0.8243
10100011	R3	0.0025	750	0.8161
10100011	R3	0.0025	755	0.8072
10100011	R3	0.0025	760	0.8
10100011	R3	0.0025	765	0.7911
10100011	R3	0.0025	770	0.7823
10100011	R3	0.0025	775	0.7749
10100011	R3	0.0025	780	0.7678
10100011	R3	0.025	380	2.7498
10100011	R3	0.025	385	2.6639
10100011	R3	0.025	390	2.5335
10100011	R3	0.025	395	2.4099
10100011	R3	0.025	400	2.3103
10100011	R3	0.025	405	2.229
10100011	R3	0.025	410	2.1455
10100011	R3	0.025	415	2.0651
10100011	R3	0.025	420	1.9848
10100011	R3	0.025	425	1.9136
10100011	R3	0.025	430	1.8389
10100011	R3	0.025	435	1.7688
10100011	R3	0.025	440	1.7117
10100011	R3	0.025	445	1.6588
10100011	R3	0.025	450	1.6116
10100011	R3	0.025	455	1.574
10100011	R3	0.025	460	1.5413
10100011	R3	0.025	465	1.5132
10100011	R3	0.025	470	1.4872
10100011	R3	0.025	475	1.4661
10100011	R3	0.025	480	1.4469
10100011	R3	0.025	485	1.4286
10100011	R3	0.025	490	1.4094
10100011	R3	0.025	495	1.3939
10100011	R3	0.025	500	1.3787
10100011	R3	0.025	505	1.3647
10100011	R3	0.025	510	1.3527
10100011	R3	0.025	515	1.3425
10100011	R3	0.025	520	1.3341
10100011	R3	0.025	525	1.3237
10100011	R3	0.025	530	1.3144
10100011	R3	0.025	535	1.3036
10100011	R3	0.025	540	1.2923
10100011	R3	0.025	545	1.2836
10100011	R3	0.025	550	1.2793
10100011	R3	0.025	555	1.2689
10100011	R3	0.025	560	1.2575
10100011	R3	0.025	565	1.2461
10100011	R3	0.025	570	1.2351
10100011	R3	0.025	575	1.2256
10100011	R3	0.025	580	1.2168
10100011	R3	0.025	585	1.2086
10100011	R3	0.025	590	1.1993
10100011	R3	0.025	595	1.1914
10100011	R3	0.025	600	1.1829
10100011	R3	0.025	605	1.1751
10100011	R3	0.025	610	1.1673
10100011	R3	0.025	615	1.1593
10100011	R3	0.025	620	1.1505
10100011	R3	0.025	625	1.1441
10100011	R3	0.025	630	1.1366
10100011	R3	0.025	635	1.1282
10100011	R3	0.025	640	1.1204
10100011	R3	0.025	645	1.1128
10100011	R3	0.025	650	1.104
10100011	R3	0.025	655	1.0958
10100011	R3	0.025	660	1.0889
10100011	R3	0.025	665	1.0799
10100011	R3	0.025	670	1.072
10100011	R3	0.025	675	1.0635
10100011	R3	0.025	680	1.0534
10100011	R3	0.025	685	1.0461
10100011	R3	0.025	690	1.0372
10100011	R3	0.025	695	1.0277
10100011	R3	0.025	700	1.0196
10100011	R3	0.025	705	1.0106
10100011	R3	0.025	710	1.0035
10100011	R3	0.025	715	0.9945
10100011	R3	0.025	720	0.985
10100011	R3	0.025	725	0.9756
10100011	R3	0.025	730	0.9672
10100011	R3	0.025	735	0.9597
10100011	R3	0.025	740	0.9511
10100011	R3	0.025	745	0.942
10100011	R3	0.025	750	0.9328
10100011	R3	0.025	755	0.9244
10100011	R3	0.025	760	0.9145
10100011	R3	0.025	765	0.9065
10100011	R3	0.025	770	0.8972
10100011	R3	0.025	775	0.887
10100011	R3	0.025	780	0.8796
10100011	R3	0.25	380	2.7386
10100011	R3	0.25	385	2.6211
10100011	R3	0.25	390	2.4896
10100011	R3	0.25	395	2.3515
10100011	R3	0.25	400	2.2428
10100011	R3	0.25	405	2.1611
10100011	R3	0.25	410	2.0748
10100011	R3	0.25	415	1.9879
10100011	R3	0.25	420	1.9046
10100011	R3	0.25	425	1.8334
10100011	R3	0.25	430	1.7591
10100011	R3	0.25	435	1.6879
10100011	R3	0.25	440	1.6288
10100011	R3	0.25	445	1.5722
10100011	R3	0.25	450	1.5195
10100011	R3	0.25	455	1.4786
10100011	R3	0.25	460	1.4446
10100011	R3	0.25	465	1.4141
10100011	R3	0.25	470	1.3885
10100011	R3	0.25	475	1.3679
10100011	R3	0.25	480	1.3489
10100011	R3	0.25	485	1.3308
10100011	R3	0.25	490	1.3134
10100011	R3	0.25	495	1.2986
10100011	R3	0.25	500	1.2858
10100011	R3	0.25	505	1.2729
10100011	R3	0.25	510	1.2616
10100011	R3	0.25	515	1.2525
10100011	R3	0.25	520	1.2451
10100011	R3	0.25	525	1.2367
10100011	R3	0.25	530	1.229
10100011	R3	0.25	535	1.2206
10100011	R3	0.25	540	1.2116
10100011	R3	0.25	545	1.2042
10100011	R3	0.25	550	1.201
10100011	R3	0.25	555	1.1935
10100011	R3	0.25	560	1.1852
10100011	R3	0.25	565	1.1764
10100011	R3	0.25	570	1.1688
10100011	R3	0.25	575	1.1615
10100011	R3	0.25	580	1.1559
10100011	R3	0.25	585	1.1506
10100011	R3	0.25	590	1.1438
10100011	R3	0.25	595	1.1375
10100011	R3	0.25	600	1.1338
10100011	R3	0.25	605	1.1289
10100011	R3	0.25	610	1.1235
10100011	R3	0.25	615	1.1188
10100011	R3	0.25	620	1.1147
10100011	R3	0.25	625	1.1095
10100011	R3	0.25	630	1.104
10100011	R3	0.25	635	1.0993
10100011	R3	0.25	640	1.0937
10100011	R3	0.25	645	1.0878
10100011	R3	0.25	650	1.0824
10100011	R3	0.25	655	1.0768
10100011	R3	0.25	660	1.0708
10100011	R3	0.25	665	1.0643
10100011	R3	0.25	670	1.0567
10100011	R3	0.25	675	1.0497
10100011	R3	0.25	680	1.0438
10100011	R3	0.25	685	1.0368
10100011	R3	0.25	690	1.0287
10100011	R3	0.25	695	1.0202
10100011	R3	0.25	700	1.0119
10100011	R3	0.25	705	1.0044
10100011	R3	0.25	710	0.9966
10100011	R3	0.25	715	0.9866
